month,day,is_retweet,favorite_count,text
3.0,16,FALSE,18836,"I am making a big speech the night of the @FoxNews debate, but I wish everyone well. Yesterday was a big day for me with 5 wins!"
3.0,16,FALSE,19972,"Thank you to the Governor of Florida, Rick Scott, for your endorsement. I greatly appreciate your support!"
3.0,16,FALSE,25052,"In the last 2 weeks, I had $35M of negative ads against me in Florida &amp; I won in a massive landslide.The establishment should save their $$!"
3.0,16,FALSE,17703,"Yesterday was amazing—5 victories.  Lyin’ Ted Cruz
had zero. Things are going very well!"
3.0,16,FALSE,15930,Is this what we want for a President? https://t.co/2yYy6Nyta9
3.0,16,FALSE,9299,.@RepTomMarino  Great job on television this morning. Glad to have you on my side!
3.0,16,FALSE,11582,"""@FoxBusiness: .@RepTomMarino: I think @realDonaldTrump can beat HillaryClinton. And I'm looking forward to Trump being president."
3.0,16,FALSE,10549,.@pastormarkburns You were great last night and we all very much appreciate it! Thank you!
3.0,16,FALSE,7047,I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!
3.0,16,FALSE,6016,Will be interviewed on @Morning_Joe at 7:40. ENJOY!
3.0,16,FALSE,6197,Will be interviewed on @NewDay on @CNN at 7:15 A.M.
3.0,16,FALSE,6745,Will be interviewed on @GMA at 7:00 A.M. Big wins last night!
3.0,16,FALSE,8452,"""@lucyric13835428: @realDonaldTrump @megynkelly  That's funny, I switched to other media too, can't stand her"""
3.0,16,FALSE,9417,"""@MaryEH428: @RealBenCarson I thank God you are on board with @realDonaldTrump to help him and us #MakeAmericaGreatAgain Ty!!"""
3.0,16,FALSE,31772,"Thank you Marco, I agree! https://t.co/PTfFzFno9p"
3.0,16,FALSE,17574,"I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!"
3.0,16,FALSE,17746,"Thank you Illinois! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 https://t.co/vcfstc6Wnb"
3.0,16,FALSE,18426,"Thank you, North Carolina! #Trump2016 #SuperTuesday  
#MakeAmericaGreatAgain https://t.co/hd4wtDonIB"
3.0,16,FALSE,17297,Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.
3.0,16,FALSE,25099,"Thank you, Florida! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 https://t.co/nzhnLQXrZg"
3.0,16,FALSE,14103,"Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016 
#MakeAmericaGreatAgain https://t.co/OoP4mls4lp"
3.0,16,FALSE,16631,"Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!"
3.0,15,FALSE,12535,"""@DumpFoxNews: @FoxNews @megynkelly  If media wasn't so biased against Trump, he would've won all of the delegates."
3.0,15,FALSE,11302,"""@SCNAK45: @megynkelly is trying so hard to bash @realDonaldTrump it's ridiculous"" Don't worry, everyone is wise to Crazy Megyn!"
3.0,15,FALSE,7966,"""@J_Styborski: @realDonaldTrump @gregens21 @BertShad @FoxNews @megynkelly Hayes is looking depressed as well. https://t.co/wUJacOm32h"""
3.0,15,FALSE,8593,"""@jsconlon11:  @BertShad @Foxnews @megynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team."""
3.0,15,FALSE,8434,"""@gregens21:  @BertShad @FoxNews @megynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says."""
3.0,15,FALSE,10531,"""@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight"""
3.0,15,FALSE,20877,"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!"
3.0,15,FALSE,20098,A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.
3.0,15,FALSE,17732,"I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again."
3.0,15,FALSE,15511,"In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!"
3.0,15,FALSE,16359,"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!"
3.0,15,FALSE,11891,"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down."
3.0,15,TRUE,0,RT @EricTrump: Mathematically it is statistically impossible for Kasich to get to 1237 - he would need 112% of the remaining delegates to b…
3.0,15,FALSE,15959,"#VoteTrump #SuperTuesday
✅Florida
✅Illinois
✅Missouri
✅North Carolina
✅Ohio 
#TrumpTrain 
https://t.co/zyRctsFmSq https://t.co/kxrn0ev4UF"
3.0,15,FALSE,13952,"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!"
3.0,15,TRUE,0,RT @EricTrump: Friends in #FL #OH #NC #IL &amp; #MO we would be honored to have your #VOTE! #SuperTuesday #LetsDoThis #MakeAmericaGreatAgain #T…
3.0,15,FALSE,15972,"Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! #SuperTuesday #VoteTrump"
3.0,15,FALSE,8632,"Good morning Ohio! Some additional information from my daughter, @IvankaTrump! #VoteTrump #SuperTuesday https://t.co/H7sBEnSpYq"
3.0,15,FALSE,14206,"Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.)."
3.0,15,FALSE,19426,"Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!"
3.0,15,FALSE,19990,"I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL"
3.0,15,FALSE,12261,"Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!"
3.0,15,FALSE,12813,"Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!"
3.0,15,FALSE,6744,"""@mazzei48: @realDonaldTrump @BrazielCarol @FoxNews Listening to interview on replay of @A Savage Nation #GO DONALD TRUMP !!!!!"" Thanks."
3.0,15,FALSE,9014,"""@wh: https://t.co/AZmCErLKCn WOW people are so misinformed on DonaldTrump character! Watch this video! Hillary and Bernie don't come close"
3.0,15,FALSE,9154,"""@realwwshelton: @loudobbsnews I believe that @realDonaldTrump will be the big winner tomorrow.""  Thank you!"
3.0,15,FALSE,8853,"""@BrazielCarol: @FoxNews @realDonaldTrump Who started this mess, the protesters of course . And media made it worse."""
3.0,15,FALSE,23559,"Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! #MakeAmericaGreatAgain 
https://t.co/jC7cn1v18u"
3.0,15,FALSE,13521,"THANK YOU - Youngstown, Ohio! I love you! Get out &amp; #VoteTrump tomorrow. #Trump2016 https://t.co/OReGiIS6TF"
3.0,14,FALSE,13020,Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! #MakeAmericaGreatAgain
3.0,14,FALSE,10780,"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!"
3.0,14,FALSE,12242,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump
3.0,14,FALSE,12177,"Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!"
3.0,14,FALSE,18006,"We don't have a country- if we don't have borders. #VoteTrump 
Video: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr"
3.0,14,FALSE,30282,"Just received from @PeteRose_14. 
Thank you Pete! #VoteTrump on 
Tuesday Ohio! #Trump2016
#MakeAmericaGreatAgain https://t.co/UvP03n7dQq"
3.0,14,TRUE,0,"RT @RSBNetwork: LIVE Stream: Donald Trump about to speak in Boca Raton, FL. Protesters already before Trump speaks. #TrumpTrain 

https://t…"
3.0,13,FALSE,14390,LYIN' TED https://t.co/Q0qXDGCN1l
3.0,13,FALSE,15350,The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!
3.0,13,FALSE,15224,Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue.
3.0,13,FALSE,14233,"Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!
https://t.co/08xkEBD8Be"
3.0,13,FALSE,10422,"Thank you Kevin. With unification of the party, Republican wins will be massive! 
https://t.co/1rmyCGSlsV"
3.0,13,FALSE,12231,"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel"
3.0,13,FALSE,12897,"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!"
3.0,13,FALSE,34539,"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!"
3.0,13,FALSE,11579,"""@alextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!"""
3.0,13,FALSE,17343,"Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!"
3.0,13,TRUE,0,RT @GovMikeHuckabee: Trump says the chaos in Chicago was a planned attack. But Hillary insists it was a spontaneous reaction to an internet…
3.0,12,FALSE,20991,USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true
3.0,12,FALSE,16571,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way"
3.0,12,FALSE,11737,"#EndCommonCore #Trump2016
Video: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI"
3.0,12,FALSE,29203,"Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw"
3.0,12,FALSE,30095,It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!
3.0,12,FALSE,20991,The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!
3.0,12,FALSE,16606,"We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. 
No way to run a country!"
3.0,12,FALSE,14216,"Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, &amp; their minions are working overtime-trying to rig the vote."
3.0,12,FALSE,11750,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! 
#MakeAmericaGreatAgain #Trump2016"
3.0,12,FALSE,18296,"Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! #MakeAmericaGreatAgain #Trump2016 https://t.co/ry2p5qGcFt"
3.0,12,FALSE,28283,MAKE AMERICA GREAT AGAIN!
3.0,12,FALSE,12239,"On my way to Dayton, Ohio. Will be there soon!"
3.0,12,FALSE,15531,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!
3.0,12,FALSE,11599,"Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!"
3.0,12,FALSE,13689,Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!
3.0,12,FALSE,40909,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!"
3.0,12,FALSE,17335,I just got off the phone with the great people of Guam! Thank you for your support! #VoteTrump today! #Trump2016
3.0,11,FALSE,10618,Great news! Thank you Governor Ralph DLG Torres! #Trump2016  https://t.co/hXwAK3iyPk
3.0,11,FALSE,20100,It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman &amp; conservative. https://t.co/11rEMu99qc
3.0,11,FALSE,11492,"Thank you St. Louis, Missouri! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/qM1Mwq05j2 https://t.co/MxVFHvHfS3"
3.0,11,FALSE,9977,"Rumor has it that @politico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's @NYDailyNews"
3.0,11,FALSE,10424,https://t.co/ZQ0osiFEJQ
3.0,11,FALSE,19756,"Dr. Ben Carson- I concur. 

""I believe in God who can change people- he can make any of us better.""
@RealBenCarson"
3.0,11,TRUE,0,RT @greta: Prob w/ all pundits saying last fall @realDonaldTrump had no chance is that shows media so out of touch w/ Americans
3.0,11,TRUE,0,RT @RealBenCarson: Please read my full endorsement of @realDonaldTrump  for President of the United States: https://t.co/aSx9u3Ayz1.
3.0,11,TRUE,0,RT @RealBenCarson: I endorse @realDonaldTrump. It’s time to unite behind the candidate who will beat Hillary Clinton and return government …
3.0,11,TRUE,0,"RT @RealBenCarson: Many people fight for change in DC. @realDonaldTrump is a leader with an outsider’s perspective &amp; the vision, guts &amp; ene…"
3.0,11,TRUE,0,RT @CLewandowski_: The Scrum: Video Emerges to Suggest WaPo Reporter Ben Terris Misidentifies Lewandowski in Fields Incident  Breitbart htt…
3.0,11,FALSE,13652,Thank you! #GOPDebate https://t.co/BuJ1YFkjvm
3.0,11,FALSE,10732,"""@JaredWyand: Let's be clear.. #NeverTrump is about ""Never someone we don't own"" You either play into it &amp; let them win or vote Trump."
3.0,11,FALSE,13768,"Thank you America! #Trump2016
#MakeAmericaGreatAgain https://t.co/8B0J8Xt3dh"
3.0,11,FALSE,7322,Thank you Mark. #GOPDebate  https://t.co/jeaiAvgEEC
3.0,11,FALSE,8861,"""@adriparsonss: @The_Trump_Train @realDonaldTrump #Donald Trump is your man America. He is the best!! Vote for him!"" Thank you!"
3.0,10,FALSE,18064,"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting."
3.0,9,FALSE,11625,"Another Dishonest Politician 
#LightweightSenatorMarcoRubio https://t.co/w7G5vJ511O"
3.0,9,FALSE,13741,"Keep lightweight Marco and his friends out of the White House. 
#MakeAmericaGreatAgain #Trump2016 https://t.co/hNkkRx66Hc"
3.0,9,FALSE,13859,"Phony Club For Growth tried to shake me down for one million dollars, &amp; is now putting out nasty negative ads on me. They are total losers!"
3.0,9,FALSE,20297,Thank you Hawaii! #Trump2016
3.0,9,FALSE,23418,This was a great evening- I would like to thank everyone for their wonderful support.
3.0,9,TRUE,0,RT @RSBNetwork: LIVE Stream now: Donald Trump press conference #TrumpTrain #Trump2016 https://t.co/s7WgNXR27A
3.0,9,FALSE,21027,Thank you Michigan! #Trump2016
3.0,9,FALSE,18849,Thank you Mississippi! #Trump2016
3.0,9,FALSE,11212,Thank you! #Trump2016 https://t.co/WvTkL8mMHY
3.0,9,FALSE,12414,"Thank you America! #Trump2016
https://t.co/jOD54EGGmG"
3.0,8,FALSE,19408,"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!"
3.0,8,FALSE,9130,"I hear @NBCNews / @WSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll"
3.0,8,TRUE,0,RT @EricTrump: Aloha Hawaii: We would be honored to have your vote! Find your caucus https://t.co/iNgQS80mxX #TrumpWaikiki #Mahalo https://…
3.0,8,FALSE,14840,"The negative television commercials about me, paid for by the politicians bosses, are a total #Mediafraud. When you watch, remember!"
3.0,8,FALSE,7003,"Hawaii:
https://t.co/MnIlk2l9hP
Idaho:
https://t.co/7y5RxLpZRQ
Mississippi:
https://t.co/n43cPeJIqa
Michigan:
https://t.co/GL5JiZbqIc"
3.0,8,FALSE,6485,"#VoteTrumpID! #Trump2016
https://t.co/c6NHn6d6jX"
3.0,8,FALSE,5912,"#VoteTrumpHI! #Trump2016
https://t.co/cCCLxnisSO"
3.0,8,FALSE,6162,"#VoteTrumpMI! #Trump2016
https://t.co/IWMxISjH6L"
3.0,8,FALSE,6047,"#VoteTrumpMS! #Trump2016
https://t.co/KaHD0uENla"
3.0,8,FALSE,16655,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!"
3.0,8,FALSE,19104,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!"
3.0,8,FALSE,10984,"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!"
3.0,8,FALSE,9065,"""@EricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho &amp; Hawaii today! Amazing father! https://t.co/cYpx4eC9W @Q"""
3.0,8,FALSE,18495,MAKE AMERICA GREAT AGAIN!
3.0,8,FALSE,7689,Thank you @EricTrump! https://t.co/U1iTLmcbAc
3.0,8,FALSE,10791,"Michigan, Mississippi, Idaho &amp; Hawaii: Get out to VOTE and join the movement today! Video: https://t.co/fJw8Ax7E8P https://t.co/ZDbarevYAc"
3.0,8,FALSE,7882,The Club for Growth is a very dishonest group. They represent conservative values terribly &amp; are bad for America. https://t.co/rnGoaprYuA
3.0,8,FALSE,8827,"People forget, it was Club for Growth that asked me for $1 million. I said no &amp; they went negative. Extortion! https://t.co/oq8jmoep7i"
3.0,8,FALSE,8790,"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against It
https://t.co/zw4o1DJgfB"
3.0,8,FALSE,13906,"I employ many people in Hawaii at my great hotel in Honolulu. I’ll be there very soon. Vote for me, Hawaii!"
3.0,8,FALSE,16394,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000! 
Thank you!"
3.0,8,FALSE,8467,I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!
3.0,7,FALSE,7483,"New ad concerning lightweight Senator Marco Rubio: 
https://t.co/cNe0skpB5i"
3.0,7,FALSE,14484,"Thank you Idaho! I love your potatoes- 
nobody grows them better. As 
President, I will protect your market. https://t.co/kqx8un1jnw"
3.0,7,FALSE,6691,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. https://t.co/JGTD590pKE"
3.0,7,FALSE,9330,"""@justin_sellers: Setup is underway @realDonaldTrump rally in Madison. #MSPrimary https://t.co/1HLgixbqia"" Thank you!"
3.0,7,FALSE,13917,"It was great being in Michigan. Remember, I am the only presidential candidate who will bring jobs back to the U.S.and protect car industry!"
3.0,7,FALSE,17152,Don't believe the millions of dollars of phony television ads by lightweight Rubio and the R establishment. Dishonest people!
3.0,7,FALSE,11993,"Leaving for North Carolina. Big crowd, will be fun!"
3.0,7,FALSE,8475,Congratulation to Adam Scott and all of the folks at Trump National Doral on producing a really great WGC Tournament. Amazing finish!
3.0,7,FALSE,15537,"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida"
3.0,7,FALSE,18683,"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $'s in false ads!"
3.0,7,FALSE,14751,"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!"
3.0,7,FALSE,10493,"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!"
3.0,7,FALSE,26299,How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook &amp; Twitter. Watch!
3.0,7,FALSE,19503,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do"
3.0,6,FALSE,7020,"""@Janetlarose1: @realDonaldTrump @FaceTheNation @jdickerson WASHINGTON VERSUS TRUMP ❤ &amp;TRUMPS SUPPORTERS ... #TRUMPDOG"""
3.0,6,FALSE,7520,"""@ChadRowland3:  @jdickerson @FaceTheNation A solid interview and a fair one. Great job Mr. Trump. Keep up the good work. #TrumpTrain"""
3.0,6,FALSE,10152,.@meetthepress and @chucktodd did a 1 hour hit job on me today – totally biased and mostly false. Dishonest media!
3.0,6,FALSE,8336,I am at Trump National Doral-best resort in U.S. Rory and Adam Scott are doing great! Watch on NBC at 3:00 P.M.  MAKE AMERICA GREAT AGAIN!
3.0,6,FALSE,9837,Thank you to @jdickerson and @FaceTheNation for a very fair and professional interview this morning. No wonder you are #1 in the ratings!
3.0,6,FALSE,7279,"Fraud lightweight Marco made a TV ad on TrumpU featuring 2 people who signed these letters: https://t.co/tSpFBn6Rux
https://t.co/KFmotmqfnN"
3.0,6,FALSE,8994,The primary plaintiff in the phony Trump University suit wants to abandon the case. Disgraceful!
3.0,6,FALSE,27015,"Nancy Reagan, the wife of a truly great President, was an amazing woman. She will be missed!"
3.0,6,FALSE,8004,"David Brooks, of the New York Times, is closing in on being the dumbest of them all. He doesn’t have a clue."
3.0,6,FALSE,11693,Thank you Michigan! #Trump2016 https://t.co/ttwwvrTjwE
3.0,6,FALSE,9902,FLORIDA: Do not miss this opportunity to #MakeAmericaGreatAgain! Thank you @IvankaTrump: https://t.co/LHRNDKsoKh https://t.co/7cnWT9RGSr
3.0,6,FALSE,6554,I will be interviewed on @FaceTheNation this morning. Enjoy!  @jdickerson
3.0,6,FALSE,19409,".@FoxNews is devastated that lightweight Senator Marco Rubio got trounced tonight and is the big loser. I won the two big states, great!"
3.0,6,FALSE,16967,"Thank you Kentucky! #Trump2016
#SuperSaturday"
3.0,6,FALSE,16726,"Thank you Louisiana! #Trump2016
#SuperSaturday"
3.0,5,TRUE,0,"RT @DonaldJTrumpJr: If you live in Louisiana, Maine, Kentucky or Kansas remember to vote today! Together let's #MakeAmericaGreatAgain🇺🇸 htt…"
3.0,5,FALSE,8035,"I will be at the Cadillac World Golf Championship @TrumpDoral in Miami tomorrow! Rory, Phil, Bubba, Adam, and Dustin all at the top!"
3.0,5,FALSE,12001,"Thank you Willie Robertson! 
#VoteTrump #MakeAmericaGreatAgain  https://t.co/0TUpaNfUmR"
3.0,5,FALSE,7306,I would love to be at the Cadillac World Golf Championship @TrumpDoral in Miami- but even more so in Orlando with the #TrumpTrain!
3.0,5,FALSE,13221,I am watching two clown announcers on @FoxNews as they try to build up failed presidential candidate #LittleMarco. Fox News is in the bag!
3.0,5,FALSE,10527,"Romney's failed advisors, like campaign mgr Stuart Stevens are all over TV telling people how to win. But they lost- don't know how to win!"
3.0,5,FALSE,11867,".@MittRomney was a disaster candidate who had no guts and choked! Romney is a total joke, and everyone knows it!"
3.0,5,FALSE,10226,"Thank you, Kansas! The line going into the Orlando event is over a mile long. Massive crowd expected. Leaving Kansas now, be there soon!"
3.0,5,FALSE,7175,#CaucusForTrump #Trump2016  https://t.co/pTUlDXgPkP
3.0,5,FALSE,7192,Getting ready to make my speech at #KansasCaucus. A great honor! #MakeAmericaGreatAgain #Trump2016
3.0,5,FALSE,9997,Thank you Kansas! Thousands of people inside- and thousands outside who couldn't get into the hall. Really amazing! #CaucusForTrump
3.0,5,FALSE,7232,"To the people of Kentucky, 
Rand Paul didn't want you. Now he runs back due to his presidential failure. 
#VoteTrump #MakeAmericaGreatAgain"
3.0,5,FALSE,7586,"Why would anyone in Kentucky listen to failed presidential candidate Rand Paul re: caucus. Made a fool of himself (1%.)
KY his 2nd choice!"
3.0,5,FALSE,13018,"Will be in Orlando, Florida, this afternoon. 25,000 people expected. This is a movement like our GREAT COUNTRY has never seen before!"
3.0,5,FALSE,9069,"Wow, big lines in Kansas."
3.0,5,FALSE,20499,"For all of today's voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!"
3.0,5,FALSE,9475,"Great time last night in Louisiana. Big and energetic crowd. Go out and vote now, polls open. MAKE AMERICA GREAT AGAIN!"
3.0,5,FALSE,10249,"I am in Kansas. Will be an exciting day. Big speech this morning in Wichita, and then go to caucus. Sorry CPAC (the format was fine!)."
3.0,5,FALSE,8283,"Join me in Wichita, Kansas tomorrow morning! Looking forward to it!
#MakeAmericaGreatAgain #Trump2016
https://t.co/HtVKgLdKcp"
3.0,5,FALSE,10448,"Thank you New Orleans, Louisiana!
#MakeAmericaGreatAgain #VoteTrump
https://t.co/tI1h9xT9GX https://t.co/0bf7BOlWEj"
3.0,4,TRUE,0,"RT @EricTrump: Friends: Remember to VOTE tomorrow if you live in Louisiana, Maine, Kentucky or Kansas!  🇺🇸🇺🇸#MakeAmericaGreatAgain https://…"
3.0,4,FALSE,8198,"Join me in Wichita, Kansas tomorrow morning! Looking forward to it!
#MakeAmericaGreatAgain #Trump2016
https://t.co/HtVKgLvlAZ"
3.0,4,FALSE,9689,"Thank you Cadillac, Michigan! #VoteTrumpMI on 3/8/2016. We will MAKE AMERICA GREAT AGAIN!
https://t.co/8RDmQCbHce https://t.co/94mFPx0EgH"
3.0,4,FALSE,8388,"#VoteTrumpKS #Trump2016
March 5, 2016 | Wichita, Kansas: 
https://t.co/BkvBzvsJ12 https://t.co/Q8eZU9yi6W"
3.0,4,FALSE,9294,U.S. Senator Bob Corker (R-Tenn.) issued the following statement today regarding the 2016 presidential election: https://t.co/79y1KgC7S4
3.0,4,FALSE,11407,"Thank you Macomb County, Michigan! #MakeAmericaGreatAgain #Trump2016 https://t.co/9TBvy6obcE"
3.0,4,FALSE,5944,"""@SirHatchporch: Mary Kissel is an SNL character, right? She's not a real person, right? #MorningJoe""  She is a major loser - no clue!"
3.0,4,FALSE,5735,"""@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump"
3.0,4,FALSE,13993,"Thank you America! #Trump2016 
https://t.co/fNMPlXpkFf https://t.co/W1biUNTvFk"
3.0,4,FALSE,13179,"MY POSITION ON VISAS
#MakeAmericaGreatAgain #Trump2016
https://t.co/JGmOd5gr5z https://t.co/OLg6N3Ug9U"
3.0,4,FALSE,18466,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ"
3.0,4,FALSE,13065,"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used."
3.0,4,FALSE,14095,"Senator Sessions will serve as the 
Chairman of my National Security 
Advisory Committee. https://t.co/jQed1P6SD9 https://t.co/n83Cbs4jtA"
3.0,3,FALSE,12669,"THANK YOU PORTLAND, Maine!
#MakeAmericaGreatAgain #Trump2016
https://t.co/6lMFR6z8xO https://t.co/eKGxNbG6wD"
3.0,3,FALSE,14721,On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016
3.0,3,FALSE,23210,Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.
3.0,3,FALSE,7703,Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!
3.0,3,FALSE,9928,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA"""
3.0,3,FALSE,10844,"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again."""
3.0,3,FALSE,12072,The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win
3.0,3,TRUE,0,"RT @rupertmurdoch: As predicted, Trump reaching out to make peace with Republican ""establishment"".  If he becomes inevitable party would be…"
3.0,3,FALSE,20602,Why did Mitt Romney BEG me for my endorsement four years ago?
3.0,3,FALSE,25358,"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of ""Trump"""
3.0,3,FALSE,14920,"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!"
3.0,3,FALSE,23365,"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!"
3.0,3,FALSE,15905,"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!"
3.0,3,FALSE,12155,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake"""
3.0,3,FALSE,22788,Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!
